model,word,dominant_class,avg_weight,avg_abs_weight,n_occurrences
SGDClassifier,idéias,real,-0.06440180360161561,0.06440180360161561,1
SGDClassifier,igrejas,real,-0.1179912803177823,0.1179912803177823,1
SGDClassifier,imagem,real,-0.03659744201435634,0.03659744201435634,1
SGDClassifier,impugnação,real,-0.037433904867779484,0.037433904867779484,1
SGDClassifier,incompetente,real,-0.06605766441107172,0.06605766441107172,1
SGDClassifier,indo,real,-0.06136564303941227,0.06136564303941227,1
SGDClassifier,informações,real,-0.025215202467839582,0.025215202467839582,2
SGDClassifier,iniciativa,real,-0.05338675058689917,0.05338675058689917,1
SGDClassifier,inteiro,fake,0.02389491100588752,0.02389491100588752,1
SGDClassifier,intervencionistas,real,-0.024524627402224452,0.024524627402224452,1
SGDClassifier,intestino,real,-0.06704875127433715,0.06704875127433715,1
SGDClassifier,invés,real,-0.040731290681288876,0.040731290681288876,1
SGDClassifier,isso,fake,0.03781921523948922,0.037819215239489216,5
SGDClassifier,isso,real,-0.08693358232393718,0.08693358232393718,2
SGDClassifier,jornais,fake,0.03724763743670121,0.03724763743670121,1
SGDClassifier,jornalismo,real,-0.08016201900087107,0.08016201900087107,1
SGDClassifier,julho,real,-0.04614125673575387,0.04614125673575387,1
SGDClassifier,junto,real,-0.07003349113810389,0.07003349113810389,1
SGDClassifier,já,real,-0.06889719004016999,0.06889719004016999,3
SGDClassifier,kit,fake,0.026335756179129154,0.026335756179129154,2
SGDClassifier,lado,real,-0.10644911849070138,0.10644911849070138,4
SGDClassifier,lançado,fake,0.03785851181078786,0.03785851181078786,3
SGDClassifier,lançou,fake,0.04636308219505104,0.04636308219505104,1
SGDClassifier,leite,real,-0.062003398352881045,0.062003398352881045,1
SGDClassifier,lenha,real,-0.07027379953310992,0.07027379953310992,1
SGDClassifier,levantar,real,-0.03476747540865766,0.03476747540865766,1
SGDClassifier,levar,real,-0.053880219223537716,0.053880219223537716,1
SGDClassifier,liberal,real,-0.003333260446789738,0.003333260446789738,1
SGDClassifier,ligados,fake,0.036752701454516624,0.036752701454516624,1
SGDClassifier,limpa,real,-0.05958229439834176,0.05958229439834176,2
SGDClassifier,lindo,real,-0.06342776141027193,0.06342776141027193,2
SGDClassifier,link,real,-0.05435116110588374,0.05435116110588375,5
SGDClassifier,lixo,fake,0.044161735525762046,0.044161735525762046,2
SGDClassifier,local,fake,0.047468207223841964,0.047468207223841964,1
SGDClassifier,longo,real,-0.04166313838181272,0.04166313838181272,1
SGDClassifier,lá,fake,0.044205807260194414,0.044205807260194414,1
SGDClassifier,lá,real,-0.06005056337342708,0.06005056337342708,1
SGDClassifier,maciça,real,-0.017297936489420223,0.017297936489420223,1
SGDClassifier,maior,real,-0.06742888114578108,0.06742888114578109,4
SGDClassifier,mais,real,-0.05506844879311602,0.05506844879311602,9
SGDClassifier,mal,fake,0.04353067959505462,0.04353067959505462,1
SGDClassifier,maldito,real,-0.09236857385255196,0.09236857385255196,1
SGDClassifier,manhã,real,-0.0677344476150206,0.0677344476150206,2
SGDClassifier,manter,real,-0.03364972988336327,0.03364972988336327,1
SGDClassifier,marinho,real,-0.05819257098366917,0.05819257098366917,1
SGDClassifier,mas,fake,0.02437633808949118,0.02437633808949118,1
SGDClassifier,mas,real,-0.02452984232072075,0.02452984232072075,1
SGDClassifier,matéria,real,-0.024870332141907443,0.024870332141907443,3
SGDClassifier,me,real,-0.06776051710987967,0.06776051710987967,7
SGDClassifier,meio,real,-0.07750259867961592,0.07750259867961592,3
SGDClassifier,melhor,real,-0.015998672462901712,0.015998672462901712,2
SGDClassifier,melhorar,real,-0.05787394401439844,0.05787394401439844,1
SGDClassifier,merda,real,-0.05680590772158394,0.05680590772158394,2
SGDClassifier,mesentérica,real,-0.06008846782339258,0.06008846782339258,1
SGDClassifier,mesma,fake,0.007806219591134107,0.007806219591134107,1
SGDClassifier,mesmo,fake,0.025665127368794866,0.025665127368794866,3
SGDClassifier,meu,fake,0.010616385044851993,0.010616385044851993,1
SGDClassifier,meu,real,-0.013497771755560656,0.013497771755560656,3
SGDClassifier,mil,fake,0.04626987185479034,0.04626987185479034,2
SGDClassifier,milhão,real,-0.06683520537477562,0.06683520537477562,1
SGDClassifier,milhões,fake,0.04493501587404992,0.04493501587404992,3
SGDClassifier,militante,fake,0.03478444338130883,0.03478444338130883,1
SGDClassifier,militar,real,-0.03020996061217968,0.03020996061217968,1
SGDClassifier,militares,real,-0.03919493653518256,0.03919493653518256,1
SGDClassifier,minha,real,-0.054732008218418116,0.054732008218418116,2
SGDClassifier,minuto,real,-0.023564509781157577,0.023564509781157577,3
SGDClassifier,minutos,real,-0.02288235442712548,0.02288235442712548,1
SGDClassifier,missa,real,-0.047206819134607,0.047206819134607,1
SGDClassifier,mostrar,fake,0.0301270352321965,0.0301270352321965,1
SGDClassifier,mudo,fake,0.04235691492699751,0.04235691492699751,1
SGDClassifier,mudou,real,-0.027407439321000423,0.027407439321000423,1
SGDClassifier,muita,real,-0.05959052190957715,0.05959052190957715,1
SGDClassifier,muitos,real,-0.08450955539622367,0.08450955539622367,1
SGDClassifier,multa,real,-0.06427410857797487,0.06427410857797487,1
SGDClassifier,mundo,real,-0.04466040688883956,0.04466040688883956,2
SGDClassifier,mãe,real,-0.040747866541999835,0.040747866541999835,1
SGDClassifier,médicos,real,-0.04965770492441886,0.04965770492441886,1
SGDClassifier,mídia,fake,0.10158773456033253,0.10158773456033253,1
SGDClassifier,música,real,-0.05774758402993332,0.05774758402993332,2
SGDClassifier,na,real,-0.03479475665084792,0.03479475665084792,8
SGDClassifier,nas,fake,0.05533795883367065,0.05533795883367065,2
SGDClassifier,negativar,fake,0.04951683975176887,0.04951683975176887,1
SGDClassifier,nem,real,-0.05934952044834252,0.05934952044834252,2
SGDClassifier,nesta,real,-0.038120532870949964,0.038120532870949964,2
SGDClassifier,neste,real,-0.03254579355517628,0.03254579355517628,2
SGDClassifier,news,real,-0.03311893930568069,0.03311893930568069,1
SGDClassifier,ninguém,real,-0.03917365510762397,0.03917365510762397,2
SGDClassifier,no,fake,0.032534113340609114,0.032534113340609114,2
SGDClassifier,no,real,-0.0394336019767424,0.03943360197674241,22
SGDClassifier,noite,real,-0.040604217814989095,0.040604217814989095,3
SGDClassifier,nojento,real,-0.11918596301630799,0.11918596301630799,1
SGDClassifier,nome,real,-0.05521864825584466,0.05521864825584466,2
SGDClassifier,nordeste,real,-0.05708529372871355,0.05708529372871355,2
SGDClassifier,nordestinos,real,-0.12087515055556801,0.12087515055556801,1
SGDClassifier,normal,real,-0.0295319659831454,0.0295319659831454,1
SGDClassifier,normalmente,real,-0.03976240833224721,0.03976240833224721,1
SGDClassifier,norte,real,-0.03831262947894668,0.03831262947894668,1
SGDClassifier,nos,real,-0.05438644200008269,0.0543864420000827,3
SGDClassifier,nosso,real,-0.06569689654625827,0.06569689654625827,18
SGDClassifier,notícia,real,-0.06951314767675239,0.06951314767675239,1
SGDClassifier,novo,real,-0.04646357108249059,0.04646357108249059,1
SGDClassifier,nunca,real,-0.04307253560376836,0.04307253560376836,1
SGDClassifier,não,real,-0.025388074777200315,0.025388074777200315,12
SGDClassifier,nós,real,-0.01913890179040309,0.01913890179040309,1
SGDClassifier,número,real,-0.03568738493678187,0.03568738493678187,1
SGDClassifier,o,fake,0.058141124909880784,0.058141124909880784,135
SGDClassifier,ocorrência,real,-0.030372195764278808,0.030372195764278808,1
SGDClassifier,oficial,real,-0.04484982541013444,0.04484982541013444,2
SGDClassifier,olha,fake,0.03231174903195203,0.03231174903195203,1
SGDClassifier,olhos,real,-0.05851687866609296,0.05851687866609296,1
SGDClassifier,online,fake,0.05702473840159055,0.05702473840159055,1
SGDClassifier,ontem,real,-0.0290694936052544,0.0290694936052544,1
